,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
124,203,7680,KOSDAQ,대원,건물 건설업,아파트 시행 및 시공,2017-12-01,12월,전응식,http://www.daewon.co.kr,충청북도,2022-08-16,13445732.0,78520452780.0,9356529118.0,-23245306806.0,6676081045.0,6693242428.0,11.92,-29.6,8.5,92477231133.0,12983654045.0,7539891077.0,12139056099.0,17994682256.0,14.04,8.15,13.13,1984.0,53812534036.0,3147914326.0,-25973388586.0,5796425637.0,7638568264.0,5.85,-48.27,10.77,63244282599.0,3576513040.0,12425496844.0,-11967795711.0,35407784409.0,5.66,19.65,-18.92,1724.0,295670380524.0,23073482488.0,21578730770.0,30020219110.0,2232.0,26665.0,25701.0,5.09,5.54,7.44,8.69,6.07,8.379999999999999,45.91480253925725,46.22227865141792,8840,118860270880,4.46,10550,6.12,4.73,1.41,103.02,105.32,2020-02-20,17.92,19.34,2022-05-06
23,525,208370,KOSDAQ,셀바스헬스케어,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기",2014-12-17,12월,유병탁,http://www.selvashealthcare.com,대전광역시,2022-08-16,21679381.0,6560817261.0,709198874.0,-1353259133.0,674193116.0,0.0,10.81,-20.63,10.28,10371108600.0,2266201020.0,2994401476.0,1304670622.0,0.0,21.85,28.87,12.58,124.0,4522227755.0,-1773586964.0,-354951292.0,-1756510243.0,0.0,-39.22,-7.85,-38.84,5784636253.0,821758175.0,1604162945.0,174728339.0,0.0,14.21,27.73,3.02,-324.0,29089193742.0,3412372392.0,2928479594.0,2471595166.0,114.0,1422.0,1294.0,5.46,5.05,8.71,8.81,50.03,7.640000000000001,45.07931967261123,79.28713485867648,2330,50512957730,18.79,3925,-12.11,34.43,2.67,85.58,68.45,2022-04-05,65.61,68.45,2022-04-05
118,483,93920,KOSDAQ,서원인텍,통신 및 방송 장비 제조업,휴대폰용키패드및부자재,2007-12-20,12월,김재윤,http://seowonintech.co.kr,경기도,2022-08-16,18599808.0,97852075604.0,7315942201.0,-2716878305.0,6709769781.0,6766419555.0,7.48,-2.78,6.86,79801388519.0,5758688518.0,5956512917.0,7469363010.0,7800423545.0,7.22,7.46,9.36,1440.0,67641190152.0,1351000442.0,6140182490.0,3807952630.0,3803142606.0,2.0,9.08,5.63,77197947600.0,5825384975.0,8623186436.0,3217249134.0,2672568627.0,7.55,11.17,4.17,816.0,288547884243.0,13455266970.0,7165905454.0,16564815982.0,890.0,10068.0,9731.0,11.39,7.58,14.3,9.15,5.48,-0.33,44.66344454334934,,5960,110854855680,4.14,7080,8.68,7.96,2.46,63.07,57.05,2021-01-27,21.23,18.79,2021-12-28
225,971,102710,KOSDAQ,이엔에프테크놀로지,기타 화학제품 제조업,LCD/반도체용 케미칼,2009-05-28,12월,"지용석,김정수(각자대표)",http://www.enftech.com/,경기도,2022-08-16,14292550.0,166456872786.0,13841970058.0,-30430359099.0,11160556004.0,10921602052.0,8.32,-18.28,6.7,147561994958.0,2711023332.0,-2013343485.0,220947939.0,18036326458.0,1.84,-1.36,0.15,3120.0,115670282039.0,4688963499.0,-9885668357.0,5329283264.0,5203928444.0,4.05,-8.55,4.61,118049399908.0,7409225151.0,25898011521.0,3937456791.0,18036326458.0,6.28,21.94,3.34,1488.0,521795722530.0,26004269421.0,14741468172.0,18517098878.0,1295.0,25627.0,24225.0,6.55,3.18,12.17,5.35,4.2700000000000005,-4.44,43.90634297051037,,29450,420915597500,9.44,36300,24.4,28.03,3.26,105.48,78.27,2021-01-25,27.37,23.26,2022-01-12
250,1388,16790,KOSDAQ,현대사료,동물용 사료 및 조제식품 제조업,"양계, 양돈 배합사료",2018-06-01,12월,김 종 웅,http://www.hdfeed.co.kr,충청남도,2022-08-12,30753470.0,33135551575.0,1560920427.0,4595830947.0,379549872.0,0.0,4.71,13.87,1.15,33610634451.0,253570545.0,-8649656665.0,-508516804.0,0.0,0.75,-25.73,-1.51,48.0,23093213915.0,-741547393.0,5391781283.0,-760657380.0,0.0,-3.21,23.35,-3.29,26213699790.0,666113291.0,7642674541.0,1090378391.0,0.0,2.54,29.16,4.16,-96.0,110306014605.0,1249658669.0,5274809541.0,-725293232.0,-23.0,1849.0,1873.0,1.34,-0.77,2.6,-1.26,7.92,-1.79,43.486098110740166,,35100,1079446797000,731.25,45300,-471.88,-1969.57,17.95,1681.36,29.06,2022-07-13,1408.49,29.06,2022-07-13
207,560,25320,KOSDAQ,시노펙스,전자부품 제조업,"전자부품, 필터",1995-04-20,12월,손경익,http://www.synopex.com,경상북도,2022-08-12,73217330.0,71443856395.0,3842740471.0,5435434417.0,4878343027.0,0.0,5.38,7.61,6.83,70586055653.0,5760537888.0,9945333076.0,7497191413.0,0.0,8.16,14.09,10.62,264.0,50030779466.0,-686649160.0,-591772643.0,1151514041.0,0.0,-1.37,-1.18,2.3,45983388821.0,-2023778357.0,-5965107550.0,-6150840761.0,0.0,-4.4,-12.97,-13.38,60.0,231510360049.0,5212921320.0,6842995868.0,9991660596.0,136.0,1405.0,1211.0,8.46,4.93,18.79,11.27,6.75,12.56,42.799806754064136,53.503379074063126,3320,243081535600,12.58,3700,61.67,27.21,5.41,133.89,89.16,2020-08-10,38.11,11.45,2021-08-25
26,58,91340,KOSDAQ,S&K폴리텍,전자부품 제조업,고밀도폴리우레탄폼시트,2007-07-30,12월,강원형,http://www.snkpolytec.com,경기도,2022-08-16,11705056.0,96969459187.0,1494564938.0,-3236078617.0,686589980.0,0.0,1.54,-3.34,0.71,100924601258.0,2782915944.0,-3245128758.0,-1232885237.0,0.0,2.76,-3.22,-1.22,232.0,68038680706.0,310889153.0,-3410043506.0,1930508639.0,0.0,0.46,-5.01,2.84,66936517535.0,1492168538.0,6047609856.0,-5920589290.0,0.0,2.23,9.03,-8.85,656.0,330997088798.0,6746720401.0,1731857664.0,3791389013.0,323.0,10398.0,10760.0,0.96,1.32,2.23,3.01,1.08,0.5299999999999998,42.52107504260989,,4420,51736347520,19.05,6060,9.24,18.76,1.12,101.01,126.24,2020-02-21,34.73,37.1,2021-11-18
123,288,42510,KOSDAQ,라온시큐어,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급,2001-01-03,12월,이순형,http://www.raonsecure.com,서울특별시,2022-08-16,38661605.0,10404758170.0,532932715.0,1793654195.0,-105776557.0,0.0,5.12,17.24,-1.02,18209962059.0,2273862272.0,3188514220.0,-345196980.0,0.0,12.49,17.51,-1.9,-8.0,7313304498.0,-1859536385.0,430308274.0,-2540532267.0,0.0,-25.43,5.88,-34.74,18452990696.0,153363309.0,2795725642.0,-1314579407.0,0.0,0.83,15.15,-7.12,-260.0,43349961509.0,-988511242.0,3865098063.0,-6562405482.0,-169.0,950.0,933.0,-0.33,-8.83,-0.84,-18.18,30.55,11.66,42.271638940309856,,3060,118304511300,-382.5,5180,-19.92,-30.65,1.71,115.63,98.37,2021-06-17,70.56,69.28,2021-10-25
220,944,179900,KOSDAQ,유티아이,전자부품 제조업,카메라 윈도우,2017-09-27,12월,박덕영,http://www.utikorea.com,충청남도,2022-08-16,16298100.0,15358629297.0,2832552580.0,-78257053.0,3924738778.0,0.0,18.44,-0.51,25.55,10964407866.0,-539238598.0,1846122231.0,618654825.0,0.0,-4.92,16.84,5.64,960.0,10818963637.0,-333466309.0,-838843120.0,2696303.0,0.0,-3.08,-7.75,0.02,11537823975.0,767503148.0,3861492399.0,496367199.0,0.0,6.65,33.47,4.3,0.0,45199738788.0,-2221320479.0,5763783263.0,1284010073.0,78.0,4004.0,3725.0,16.13,1.37,23.97,2.11,21.520000000000003,-11.57,41.96026359192763,,23600,384635160000,24.58,25700,0.0,329.49,7.37,102.36,8.9,2022-07-28,112.4,8.9,2022-07-28
171,802,58970,KOSDAQ,엠로,소프트웨어 개발 및 공급업,"SCM구축 및 용역, 라이선스, 기술료, 클라우드사용료",2021-08-13,12월,송재민,http://www.emro.co.kr,서울특별시,2022-08-12,11211238.0,13393840757.0,620109760.0,4150342906.0,1717445224.0,0.0,4.63,30.99,12.82,14315945327.0,2960435552.0,5938076079.0,1641633120.0,0.0,20.68,41.48,11.47,612.0,9445786396.0,182234920.0,1080246640.0,258429866.0,0.0,1.93,11.44,2.74,13228616423.0,2961259645.0,1821619308.0,325069757.0,0.0,22.39,13.77,2.46,92.0,47014722809.0,6731754516.0,4671694372.0,5412668576.0,482.0,3959.0,3722.0,10.27,9.71,15.46,12.97,2.7,-1.7100000000000009,41.7969896362666,,15400,172653065200,25.16,26000,282.61,53.94,8.6,787.5,84.42,2021-04-26,64.61,68.83,2021-08-12
147,1415,189980,KOSDAQ,흥국에프엔비,비알코올음료 및 얼음 제조업,"과일음료(에이드베이스, 스무디, 착즙쥬스 등)",2015-08-07,12월,"박철범, 오길영",http://www.hyungkuk.com,서울특별시,2022-08-16,39998387.0,19295403945.0,1345481724.0,-430992065.0,977428376.0,0.0,6.97,-2.23,5.07,17270389360.0,45325278.0,2087929266.0,112103630.0,0.0,0.26,12.09,0.65,96.0,13613895676.0,451137109.0,-1788529771.0,1542539819.0,0.0,3.31,-13.14,11.33,10381805424.0,-366431763.0,-188177388.0,1046733534.0,0.0,-3.53,-1.81,10.08,152.0,71531049300.0,6695133134.0,18382071731.0,6335863842.0,158.0,2092.0,2035.0,2.89,4.8,4.59,7.78,3.66,3.79,41.73315562433725,,3485,139394378695,36.3,4605,30.3,29.15,9.69,230.49,55.52,2021-03-31,48.4,32.14,2022-04-26
217,1138,36030,KOSDAQ,케이티알파,상품 중개업,"커머스, 콘텐츠, ICT",1999-12-24,12월,정기호,http://www.ktalpha.com,서울특별시,2022-08-16,49016967.0,131965390701.0,6235986004.0,7285571420.0,6814883211.0,0.0,4.73,5.52,5.16,149905793972.0,2374234620.0,29827432482.0,1537658461.0,0.0,1.58,19.9,1.03,556.0,93762795354.0,824472945.0,3719954490.0,136336984.0,0.0,0.88,3.97,0.15,102106623071.0,3877705469.0,8716630128.0,-29042789.0,0.0,3.8,8.54,-0.03,8.0,471476715425.0,4183815511.0,37982661507.0,-8913078746.0,-181.0,4626.0,4451.0,6.84,-2.28,12.02,-4.08,3.850000000000001,-2.22,40.74387415900591,,6670,326943169890,12.0,10450,1306.25,-57.73,2.77,241.09,163.87,2021-02-17,70.14,56.67,2021-10-22
146,1212,73640,KOSDAQ,테라사이언스,기타 금속 가공제품 제조업,유압용 관이음쇠,2004-01-06,12월,이종석,http://www.samwon-tech.com,경상남도,2022-08-16,82234019.0,6292949100.0,86144144.0,618110354.0,-431643246.0,0.0,1.37,9.82,-6.86,6574618401.0,-1257790893.0,105422252.0,-157879337.0,0.0,-19.13,1.6,-2.4,-20.0,4483320382.0,-919530287.0,-4975342145.0,-1228590658.0,0.0,-20.51,-110.97,-27.4,5331124443.0,-64100203.0,684358136.0,-5892591224.0,0.0,-1.2,12.84,-110.53,-56.0,21990446549.0,-2123959766.0,-5065034320.0,-2963932304.0,-36.0,414.0,600.0,-1.97,-3.03,-4.82,-6.0,21.880000000000003,-17.93,40.36358243023284,,1695,139386662205,-84.75,2450,-43.75,-68.06,3.24,96.77,61.95,2021-01-12,32.22,44.54,2022-04-12
168,524,108860,KOSDAQ,셀바스AI,소프트웨어 개발 및 공급업,인공지능 솔루션 등,2009-12-10,12월,곽민철,http://www.selvasai.com,서울특별시,2022-08-16,22062696.0,12062912458.0,1629036066.0,-717524122.0,1297856762.0,0.0,13.5,-5.95,10.76,16604576223.0,2734363222.0,4051513339.0,1348919176.0,0.0,16.47,24.4,8.12,232.0,8654038749.0,-1308309422.0,171745081.0,-423715375.0,0.0,-15.12,1.98,-4.9,9584868417.0,1249063737.0,1527994677.0,534865813.0,0.0,13.03,15.94,5.58,-76.0,48578321915.0,5594283545.0,5991003270.0,3787908048.0,171.0,2784.0,2538.0,5.15,3.85,8.33,6.76,28.62,3.4399999999999995,39.39055287213621,,7580,167235235680,32.67,13050,-171.71,76.32,3.91,350.0,72.16,2022-01-04,207.57,72.16,2022-01-04
37,1151,78940,KOSDAQ,코드네이처,전기 및 통신 공사업,전기공사업,2004-08-27,12월,김호일,http://codenature.com,서울특별시,2022-08-12,38614471.0,8330447311.0,66865101.0,-95807526.0,-58307007.0,0.0,0.8,-1.15,-0.7,12707955989.0,-1725750262.0,648942429.0,-1570564950.0,0.0,-13.58,5.11,-12.36,-4.0,5983453959.0,-413483052.0,194050231.0,-796351197.0,0.0,-6.91,3.24,-13.31,8120130602.0,-1523066797.0,-2852016367.0,-1983104473.0,0.0,-18.76,-35.12,-24.42,-80.0,38077956733.0,-4522814374.0,1261773103.0,-6135876956.0,-158.0,351.0,374.0,-0.41,-16.46,-1.14,-42.43,7.71,5.1800000000000015,39.22472485093287,,1475,56956344725,-368.75,3880,-48.5,-24.56,2.05,135.01,163.05,2021-09-08,135.29,163.05,2021-09-08
181,284,290550,KOSDAQ,디케이티,전자부품 제조업,스마트폰용 FPCA,2018-12-21,12월,최남채,http://www.dtktech.co.kr/,인천광역시,2022-08-16,16462480.0,92422531075.0,6270561557.0,1298077330.0,5517985209.0,0.0,6.78,1.4,5.97,90177512547.0,6714655130.0,-10928684876.0,-723176901.0,0.0,7.45,-12.12,-0.8,1340.0,66799093508.0,2384411024.0,6238501805.0,3060767992.0,0.0,3.57,9.34,4.58,69529031858.0,3342301566.0,869485264.0,1520166102.0,0.0,4.81,1.25,2.19,740.0,315241528615.0,18132892648.0,9685195503.0,8744375330.0,531.0,5127.0,4784.0,8.68,4.26,26.14,11.1,3.2100000000000004,2.640000000000001,38.358960011832025,,11150,183556652000,8.32,18200,24.59,34.27,3.2,222.12,63.23,2021-09-02,64.9,63.23,2021-09-02
109,37,36670,KOSDAQ,KCI,기타 화학제품 제조업,"폴리머,레진,계면활성제",2001-01-03,12월,이진용,http://www.kciltd.com,충청남도,2022-08-16,11268954.0,23555916571.0,3791293336.0,2078567997.0,3172175801.0,0.0,16.09,8.82,13.47,23531684451.0,3885562811.0,3768898449.0,2570686888.0,0.0,16.51,16.02,10.92,1124.0,17029051873.0,924277612.0,5683154171.0,1034219943.0,0.0,5.43,33.37,6.07,15991085951.0,1503893695.0,4981454316.0,822213548.0,0.0,9.4,31.15,5.14,364.0,81501152546.0,12443152363.0,7686720547.0,10155281742.0,901.0,7642.0,7327.0,11.83,10.43,14.71,12.3,10.66,7.110000000000001,38.32782204597376,47.155012005475776,9030,101758654620,8.03,9910,27.23,11.0,1.52,38.76,34.0,2020-08-25,17.98,9.75,2022-04-27
89,76,32540,KOSDAQ,TJ미디어,영상 및 음향기기 제조업,영상음향반주기,1997-04-16,12월,윤나라,http://www.tjmedia.co.kr/,서울특별시,2022-08-12,13931826.0,17799228952.0,1355626215.0,-4295095152.0,1558881971.0,1562214850.0,7.62,-24.13,8.76,20553827799.0,1469354569.0,2311578180.0,1626493768.0,1625863397.0,7.15,11.25,7.91,444.0,12880641466.0,354158168.0,2023511774.0,434480999.0,436445297.0,2.75,15.71,3.37,12870718612.0,-1938475599.0,1452807828.0,-1877780140.0,3786758681.0,-15.06,11.29,-14.59,124.0,61854165085.0,2825653678.0,3246912971.0,3204682496.0,230.0,5988.0,5782.0,5.16,2.81,7.41,3.98,4.87,22.21,38.18588925856839,59.6944849671149,6300,87770503800,14.19,9720,78.39,42.26,4.87,247.14,54.29,2022-04-14,98.0,54.29,2022-04-14
195,1218,54450,KOSDAQ,텔레칩스,반도체 제조업,"디지털미디어프로세서,발신자정보표시칩",2004-12-10,12월,이장규,http://www.telechips.com,서울특별시,2022-08-16,13858529.0,34945923593.0,2491882598.0,-6165105594.0,2533015975.0,2533015975.0,7.13,-17.64,7.25,44843821218.0,6420635021.0,7643265809.0,5110519650.0,5110519650.0,14.32,17.04,11.4,728.0,25388060719.0,-1374980099.0,6245351645.0,-938172348.0,-938172348.0,-5.42,24.6,-3.7,31812534701.0,-61844509.0,-5578938435.0,-1824590748.0,14619906494.0,-0.19,-17.54,-5.74,-268.0,136412498512.0,8077364494.0,12735076148.0,7031402158.0,507.0,8217.0,7668.0,4.54,3.39,8.86,6.62,12.55,14.51,37.647077418745326,40.96274201184721,15850,219657684650,21.77,21600,-80.6,42.6,3.26,148.28,36.28,2022-01-18,43.52,36.28,2022-01-18
49,585,37760,KOSDAQ,쎄니트,1차 철강 제조업,스테인레스 냉연강판,2000-04-07,12월,"최재관, 박승배(각자대표)",http://www.cenit.kr,경상남도,2022-08-12,33832483.0,33158934138.0,1134496651.0,-745034835.0,1084311551.0,0.0,3.42,-2.25,3.27,36954637193.0,2321872666.0,737253096.0,1360127006.0,0.0,6.28,2.0,3.68,128.0,24138090919.0,-435731801.0,-2495769092.0,1895263290.0,0.0,-1.81,-10.34,7.85,26287255912.0,290038155.0,-1038683238.0,676699784.0,0.0,1.1,-3.95,2.57,224.0,126055102040.0,7301318696.0,-1035123893.0,8908384315.0,263.0,2723.0,2686.0,2.36,5.0,4.7,9.8,5.23,5.18,37.37181722146615,40.58004881418754,1940,65635017020,15.16,2490,11.12,9.47,3.41,51.37,28.35,2022-05-02,32.17,28.35,2022-05-02
148,832,52420,KOSDAQ,오성첨단소재,플라스틱제품 제조업,"보호, 기능성 필름",2001-08-07,12월,이장원,http://www.osungam.com,전라북도,2022-08-16,72186418.0,30046614306.0,2547466741.0,207860136.0,4565940570.0,4453250751.0,8.48,0.69,15.2,24008502959.0,527327009.0,5361443451.0,-13487763342.0,-13710043126.0,2.2,22.33,-56.18,252.0,22015959661.0,968075577.0,-1180641888.0,1789593764.0,1789593764.0,4.4,-5.36,8.13,18393474899.0,2024207634.0,-3107039865.0,540526206.0,-21405940881.0,11.01,-16.89,2.94,96.0,92123812220.0,4138817505.0,2571864788.0,-11275149416.0,-156.0,2663.0,2801.0,5.89,-3.7,9.46,-5.57,4.08,-8.809999999999999,36.476514168155205,,1960,141485379280,7.78,2963,30.86,-18.99,0.0,158.16,158.16,2021-01-19,51.17,51.17,2021-09-03
82,318,302550,KOSDAQ,리메드,의료용 기기 제조업,자기장 치료기기,2019-12-06,12월,-,http://remed.kr,대전광역시,2022-08-12,6126373.0,4849970061.0,313348932.0,-235204222.0,611518518.0,0.0,6.46,-4.85,12.61,6660269011.0,864519496.0,-2243048288.0,-1348697920.0,0.0,12.98,-33.68,-20.25,396.0,3561394195.0,-266036210.0,-918787060.0,14030685.0,0.0,-7.47,-25.8,0.39,3313588835.0,-256771217.0,14301902.0,-4612747553.0,0.0,-7.75,0.43,-139.21,8.0,20195049000.0,1123164634.0,-3489517296.0,752329674.0,122.0,4179.0,4259.0,3.04,0.97,9.47,2.88,13.93,20.73,36.18178150032056,100.99865561624514,13400,82093398200,33.84,33800,4225.0,277.05,9.25,147.26,177.99,2020-06-11,133.99,152.24,2021-11-02
252,722,237690,KOSDAQ,에스티팜,의약품 제조업,원료의약품,2016-06-23,12월,김경진,http://www.stpharm.co.kr,경기도,2022-08-16,18809505.0,36978580698.0,536611614.0,5156938022.0,1906897422.0,0.0,1.45,13.95,5.16,51732836772.0,-564342079.0,960215883.0,-4525909999.0,0.0,-1.09,1.86,-8.75,404.0,27257134643.0,-6507715338.0,-1776588413.0,-5022070860.0,0.0,-23.88,-6.52,-18.42,47780316689.0,3097657038.0,-5821052187.0,-3996605213.0,0.0,6.48,-12.18,-8.36,-1064.0,165641947051.0,5577586579.0,7269872745.0,3312124537.0,176.0,17873.0,17333.0,1.47,0.66,2.26,1.02,25.33,-7.57,35.665693339841205,,109800,2065283649000,271.78,144500,-135.81,821.02,5.05,413.32,31.6,2021-12-28,60.56,31.6,2021-12-28
40,290,300120,KOSDAQ,라온피플,소프트웨어 개발 및 공급업,"카메라 모듈 검사기, AI 머신비전, 골프센서",2019-10-18,12월,이석중,http://www.laonpeople.com/,경기도,2022-08-12,10557133.0,8194539174.0,1081328589.0,178803527.0,732555657.0,0.0,13.2,2.18,8.94,6799102068.0,-2232820916.0,-1509657004.0,-2404908343.0,0.0,-32.84,-22.2,-35.37,276.0,6046214115.0,32266160.0,-1686416405.0,250382906.0,0.0,0.53,-27.89,4.14,4679581225.0,-584871748.0,-452174527.0,-931600254.0,0.0,-12.5,-9.66,-19.91,92.0,19751768258.0,-6803395359.0,-4683988894.0,-6175597845.0,-584.0,4859.0,4921.0,2.62,-7.21,5.68,-11.88,12.67,-20.340000000000003,35.53173966615306,,5690,60070086770,20.62,12525,136.14,-21.45,20.18,114.94,167.52,2021-03-03,97.4,120.12,2021-08-12
117,570,12790,KOSDAQ,신일제약,의약품 제조업,디펜플라스타,1999-08-13,12월,홍재현,http://www.sinilpharm.com,충청북도,2022-08-12,11540951.0,17932389068.0,2872207811.0,4171370371.0,2511401519.0,0.0,16.02,23.26,14.0,16842230245.0,2944120744.0,2779111085.0,2570926133.0,0.0,17.48,16.5,15.26,868.0,13251453738.0,983961456.0,2840430120.0,961548578.0,0.0,7.43,21.43,7.26,15264707824.0,125134903.0,3471853504.0,1093471932.0,0.0,0.82,22.74,7.16,332.0,61754169306.0,7981819542.0,11163051158.0,6678822217.0,578.0,10176.0,9808.0,7.36,5.18,8.53,5.9,8.59,16.66,35.323938207450425,10.334442291255218,9393,108404152743,10.82,16348,49.24,28.28,2.7,717.77,465.38,2020-07-24,76.58,74.04,2021-08-12
141,88,114190,KOSDAQ,강원에너지,"구조용 금속제품, 탱크 및 증기발생기 제조업",플랜트설비(산업용 보일러),2009-11-20,12월,이인환,http://kwb21.com,전라북도,2022-08-12,26122372.0,14791022941.0,571330432.0,-545051092.0,475592406.0,0.0,3.86,-3.69,3.22,10547314015.0,2239266284.0,-2627304686.0,-227037400.0,5399246021.0,21.23,-24.91,-2.15,72.0,11008660308.0,212832084.0,-1936881255.0,1468125418.0,0.0,1.93,-17.59,13.34,9944686675.0,-4514769542.0,-8495118115.0,-6642956763.0,5399246021.0,-45.4,-85.42,-66.8,224.0,44163151085.0,1916422292.0,-4492532598.0,5795693948.0,221.0,1186.0,1094.0,3.96,13.95,6.07,20.27,1.93,66.63,34.35806471611586,,5230,136620005560,72.64,6890,30.76,31.18,3.75,69.8,62.33,2019-11-15,37.8,31.74,2022-06-29
107,1204,219130,KOSDAQ,타이거일렉,전자부품 제조업,인쇄회로기판 제조업,2015-09-25,12월,이경섭(단독 대표이사),http://www.tigerelec.com,인천광역시,2022-08-16,6314271.0,14503466962.0,1710493303.0,1241735137.0,1664044567.0,0.0,11.79,8.56,11.47,14990616696.0,1877687903.0,-468385600.0,1618014735.0,0.0,12.53,-3.12,10.79,1052.0,10814077076.0,134617436.0,1323603188.0,629507420.0,0.0,1.24,12.24,5.82,11013415229.0,-208333030.0,2768182847.0,-758318305.0,0.0,-1.89,25.13,-6.89,396.0,50317508771.0,2303794729.0,-345149998.0,3154717039.0,499.0,8697.0,8158.0,8.92,4.44,12.1,6.12,10.55,14.42,34.116548828637185,36.11233558621692,16100,101659763100,15.3,22700,57.32,45.49,1.58,301.77,40.99,2021-12-27,61.14,40.99,2021-12-27
14,769,54940,KOSDAQ,엑사이엔씨,실내건축 및 건축마무리 공사업,실내건축 공사업,2001-12-13,12월,"김성후, 김문환 (각자 대표이사)",http://www.exaenc.com,서울특별시,2022-08-16,33187494.0,60255361566.0,2406981805.0,3748029295.0,2318319963.0,0.0,3.99,6.22,3.85,76694814286.0,5733118335.0,-3732863221.0,5141973928.0,0.0,7.48,-4.87,6.7,276.0,44931288643.0,-5517370372.0,-3356163495.0,-5296108792.0,0.0,-12.28,-7.47,-11.79,57384384683.0,-553752630.0,-9714189193.0,-1498439631.0,0.0,-0.96,-16.93,-2.61,-636.0,220812568353.0,-4012627481.0,-12442469990.0,-4671643235.0,-140.0,2224.0,2009.0,4.85,-2.61,12.41,-7.0,16.27,8.440000000000001,34.105571831595775,33.65101797235211,1190,39493117860,4.31,1850,-2.91,-13.21,2.94,112.85,122.69,2019-08-20,57.45,55.46,2021-09-07
134,105,14200,KOSDAQ,광림,자동차용 엔진 및 자동차 제조업,"전기공사용 특수차량 및 중량물 운반용 크레인을 생산, 판매하는 제조업체",1993-07-07,12월,성석경,http://www.kanglim.com,충청북도,2022-08-16,90692105.0,46190054500.0,4171325023.0,1393489019.0,1026149772.0,0.0,9.03,3.02,2.22,66553300446.0,4950028495.0,15125031910.0,10478127844.0,0.0,7.44,22.73,15.74,44.0,34465604456.0,101577088.0,-2378377944.0,-241913372.0,0.0,0.29,-6.9,-0.7,46035289477.0,5201728043.0,14788379793.0,-12208305403.0,0.0,11.3,32.12,-26.52,-8.0,188434983966.0,11277961364.0,9903827990.0,-23012093089.0,-253.0,1748.0,1386.0,1.46,-8.56,2.52,-18.3,8.74,-3.86,34.01782800289443,,1420,128782789100,32.27,4560,-570.0,-18.02,2.61,194.79,238.38,2021-06-01,178.9,221.13,2022-04-04
104,310,71280,KOSDAQ,로체시스템즈,특수 목적용 기계 제조업,LCD 제조용 이송장비,2003-11-14,12월,박기환,http://www.rorze.co.kr,경기도,2022-08-12,15297819.0,39658076988.0,6271223543.0,-9065407033.0,5354031376.0,0.0,15.81,-22.86,13.5,27173969402.0,1357472678.0,9123194921.0,1741415525.0,0.0,5.0,33.57,6.41,1396.0,29602214261.0,2227130387.0,-8985166983.0,1595096640.0,0.0,7.52,-30.35,5.39,32070088723.0,-1024488136.0,-481336529.0,832282899.0,0.0,-3.19,-1.5,2.6,416.0,110200154977.0,13317744743.0,14976396743.0,9457161902.0,618.0,5930.0,5462.0,16.75,7.65,23.54,11.32,8.290000000000001,8.19,33.96996805150582,,6530,99894758070,4.68,6900,16.59,11.17,3.88,46.94,9.49,2020-02-20,32.95,5.67,2022-06-08
